	GFP-36.rpkmlog	GFP-35.rpkmlog	GFP-31.rpkmlog	GFP-33.rpkmlog	GFP-32.rpkmlog	GFP-39.rpkmlog	GFP-37.rpkmlog	GFP-34.rpkmlog	GFP-38.rpkmlog
ZYX	7.07322685065145	7.14754680286793	7.041477005413	7.21972818593314	7.04698137253484	6.96313421395687	6.97147396724211	7.17127372664529	6.9574335869145
ZNF460	0.831993463820337	0.683047788054486	0.974957315277625	0.930026524075034	1.15623898859283	0.932152262028207	0.950230136916275	0.825055126897975	0.993463019444286
VSIG10	1.37515543380956	1.33230561418309	1.42960045834392	1.34043646402313	1.4349195057106	1.35148289370844	1.41157829592714	1.3913220623803	1.52058128143868
HIF1AN	3.6733376371696	3.62147620338455	3.62882020795724	3.60483818291175	3.69716029161683	3.66556467706245	3.66240986880229	3.63145878027964	3.61994876663067
DENND3	0.538233566352337	0.536396402941585	0.585661138999264	0.656422240985925	0.534836855391683	0.578658975537497	0.730477974793919	0.563091582556607	0.656657315851476
PPP1R16A	3.25886525471377	3.93006635061995	3.81950913753274	3.62519089045642	3.69523474486721	3.53175706595338	3.3576623400992	3.94933809174024	3.33097054284551
PPP1R16B	0	0.00924457536714933	0	0.013341659197853	0.0119453309310965	0	0	0	0
BLNK	2.40419903960372	2.23364153978208	2.11884114098254	2.2603293851441	2.00790577948956	2.23683929113537	2.20564128082539	2.27611607291542	2.45634495865062
ATP1A1OS	0.515686871537571	0.279176244312335	0.358496973767728	0.412078804422315	0.459172616934869	0.461537260743178	0.552200590334395	0.508592066723544	0.43317838666729
LOC100506274	0	0	0	0	0	0	0	0	0
KIAA1841	1.48187227313521	1.3837195451081	1.58190254748015	1.3725291734187	1.48489621157444	1.50944023065335	1.5435247217957	1.43229530529996	1.53371474044361
NUCB1	5.67158122340201	5.68559609379831	5.55691770364329	5.72902772700189	5.54488355848701	5.63202345951416	5.56234623582973	5.62702071056239	5.66084757279769
HSDL1	3.36836735706309	3.30680382923049	3.40489147621242	3.3323283216073	3.40882534500979	3.40729428099672	3.43946333497484	3.34475499819523	3.46330812571376
HSDL2	4.14531930023488	3.89983594987814	4.02753664868285	4.01975098250139	4.06851134692122	4.01164014726078	4.0498509716637	3.92580299211827	4.08241943649362
NUCB2	3.99943230415104	3.98932726686734	4.11207260946439	4.01822828480771	4.07298788558154	4.03620345673575	4.12384947714168	3.88925623623139	4.14383314119541
SOCS5	2.59121373637355	2.44563658242101	2.66838219471307	2.66542927091314	2.65428381685568	2.70586893712902	2.66325804360069	2.58658878203749	2.69222780733169
SOCS4	3.23637961492327	2.9755293648271	3.18679140175522	3.02050611221732	3.24815020427348	3.16686950513454	3.15033391951086	3.03567111888079	3.18274542466137
SOCS7	2.30351212078822	2.44293706536669	2.42064912012905	2.44566397032019	2.47342491326562	2.41052491968332	2.48595613149356	2.41504245696151	2.4703678961715
SOCS6	3.38627715847723	3.27216601595114	3.44633200393578	3.30614052746533	3.43730849933191	3.41510804810622	3.45786996988827	3.2541596116044	3.40418718284921
SOCS1	0.531367888703341	0.969629514884563	0.89202548335784	0.696772930866136	1.10701240929256	0.908789728599025	0.719589194054411	1.33712272108086	0.382445184956763
SRPR	6.1843050130887	6.23281427162341	6.14427069352515	6.22888256145975	6.18732812780589	6.2058024181198	6.15823477219358	6.13189297318946	6.2117689723821
SOCS3	2.51078841053594	2.6567127698245	2.53231627688374	2.64311288545567	2.36824048565706	2.4895363345518	2.60160736088221	2.63082309338183	2.56202144649523
SOCS2	1.78665968583772	1.84805576690629	1.93554830943807	1.66953645470115	1.78482119578482	1.82668993987624	1.70861565550175	1.69899273188355	1.76297166620429
PPP2CA	6.23697740510929	6.15743120262772	6.25955293706432	6.17292502257506	6.25387005484581	6.26067657960736	6.23834815581522	6.17909955998691	6.28751793003322
PPP2CB	6.08410889033638	5.93485005967419	6.01379508217331	5.90238002431652	6.0230086150477	6.04795747626662	6.02557688954848	5.90422337305709	5.98413437051107
SRPX	3.97439923882445	3.92706095470264	4.04156153019282	3.99582879593643	3.98207395923338	4.12064277783211	4.07979529436908	3.94822001857067	3.94655198929703
VPS72	5.27149064467746	5.23392936074478	5.16670156064907	5.225235339685	5.0508959760577	5.31347327337718	5.25257091672401	5.26160861091135	5.37886508849762
IL1R2	0.75459830144799	0.544935703163052	0.758507664018438	0.452596118730242	0.611302760581476	0.785529179339109	0.35691008022831	0.436519061880494	0.515395764528643
IL1R1	2.3139919059263	2.23813491319919	2.28026055049823	2.12864110734167	2.09516981200591	2.13640242748316	2.19718937137382	2.06915527348982	2.2887977238656
PTN	1.2253836918724	1.08296964493882	1.21102332142648	1.28000557296806	1.00660093542347	1.23720862375195	1.45926543769947	1.23363798715398	1.18535076661206
PTH	0	0	0	0	0	0	0	0	0
ABHD15	2.18143301165856	2.28707891873573	2.31416278906415	2.11221881859591	2.24285675434697	2.12656699386114	2.23911015908204	2.28884592415623	2.2890558653484
ABHD10	2.95227495624431	2.93387874844067	3.11839301998716	2.90721124631183	3.0856298764662	3.08519830753846	3.00481909234363	3.05940556626113	3.00063546510608
ABHD11	2.5330441862726	2.62159749276754	2.67630530083147	2.48273708943943	2.53662691503784	2.56576130264698	2.71312563066195	2.7192899528326	2.41633750347505
ABHD12	3.26237660147052	3.44407319506749	3.22095499034155	3.43345857065809	3.40498124299734	3.39122747717199	3.09125378940751	3.3721264827184	3.30817460448829
ABHD13	2.78955158806392	2.67209530016269	2.89702739979389	2.73616830261879	2.87620369565132	2.75401184541396	2.80306776452547	2.76797766024093	2.74103349233661
NGRN	6.14931844764655	6.17691290209148	6.18356518297478	6.10177594646398	6.14343819445004	6.19883893342979	6.20398308716692	6.22189734105562	6.24216521817638
PTS	5.08267926541816	5.04293193635633	5.03241453143282	4.94410906915393	4.98966749542418	5.09959928564103	5.13339583228415	5.0245507964035	5.10133324605072
HSPBP1	3.74519872055062	4.23238540566178	4.18532484466644	4.15148035970117	4.02754484389415	4.03459944712212	3.98059879401171	4.15033563028505	3.90003647766213
ARPC3	7.03431220969762	6.89048328418886	6.93500910716312	6.92232017431255	6.89832935508776	7.08722768954771	7.05340511692712	6.90187912724572	7.09197523683719
ARPC2	8.7625824425547	8.71182772263091	8.72247632584248	8.72473674749696	8.73626403021101	8.77213797033817	8.79957868132297	8.74153794013619	8.79938533686053
ARPC5	6.84454414150998	6.72656339794523	6.90789945157255	6.73610207720483	6.82044865064049	6.90837037855459	6.88019455358299	6.72674798375212	6.82399340346388
C6orf7	0	0	0	0	0.0966618978309618	0	0	0	0
ITPR2	2.66860025994865	2.61177114086851	2.84683731685771	2.70837713050352	2.88699810268191	2.71677590769034	2.79095171867561	2.6216260634542	2.7478738272599
ITPR3	5.3787934007781	5.50172070508452	5.49433965345744	5.51127208864332	5.42642883422531	5.41335561221267	5.48893831076178	5.52039479212726	5.47600434242076
ITPR1	2.52561857449558	2.44292610478875	2.63478692704207	2.53956216073283	2.50166954919353	2.73353293220122	2.66801858546287	2.56902055137521	2.53137721282265
IL1RN	3.58167790972704	3.50163415755945	3.5649569018312	3.62015412549196	3.40163430265849	3.54523178137244	3.4257680523605	3.44396190854745	3.76315067837295
LOC100128264	0	0	0	0	0	0	0	0	0
CASKIN2	2.64334981225229	2.78109144397262	2.74996827155512	2.77169029518379	2.57609951738972	2.71153356928612	2.69154940304292	2.77068620038728	2.61908345323168
CASKIN1	0.108080308167061	0.0983660523047768	0.154604575082718	0.205348687453315	0.0769089744774582	0.0990484536737815	0.0609494706006863	0.187161414886016	0.0610287244559918
LAP3	5.05446469419305	4.98085600669251	4.92720773244981	4.9271864236761	5.01488644031477	5.13966323678869	5.10624513107528	4.9709416582932	5.05417175898613
FAM217A	0	0	0	0	0	0	0	0	0
FAM217B	1.91340191204229	1.66319117649912	1.94180417569512	1.78588990957167	1.88916984698664	1.85881209041906	1.92601801541462	1.78281099225346	1.92299135376292
OPN5	0	0	0.0188048702749407	0	0.019716457623007	0	0	0	0
OPN4	0	0	0	0	0	0	0	0	0
OPN3	2.63646945921917	2.76912038507306	2.74921891292585	2.67941995219975	2.59814154272995	2.60937744409383	2.87391455750973	2.72006223544196	2.55706293972122
TMEM30A	6.04318371431616	5.86772863860907	6.01637647655147	5.84269338132729	5.99918507791571	5.96254477372561	6.05256693848764	5.88403371518222	5.96028230317938
TMEM30C	0.130970979426683	0.107788900903825	0	0	0.137939831262058	0	0	0	0
TMEM30B	3.28117151001813	3.30106388607023	3.53023483172435	3.23569645161388	3.37134565165437	3.25771258538869	3.28738131595343	3.31663112035157	3.21873159864676
LOC100093698	0	0	0	0	0.0329599849273641	0	0	0	0
LDOC1L	4.01135932347187	4.04729566289665	4.03516541264651	4.04540621954385	3.98710341099518	3.94441271995602	4.07792289505322	4.02033126876613	4.03994231819906
MIR148A	0	0	0	0	0	0	0	0	0
MIR148B	0	0	0	0	0	0	0	0	0.69724662596563
LOC283867	0	0.0325690162769044	0	0	0	0	0	0	0
HIVEP1	2.79399864231192	2.68976140857347	2.79060440056033	2.85797641289068	2.82359727605521	2.78919825601047	2.77001422363298	2.73170416062766	2.82794752319383
HIVEP2	2.83501516827203	2.76244466177909	2.9441413066875	2.81150966131755	2.92513000390236	2.77683388868712	2.90885654300203	2.85258252621655	2.8275731768492
HIVEP3	0.570229376906139	0.644952246875889	0.66565578120244	0.621988715281497	0.599783480758817	0.58542563153505	0.57962596063428	0.631366505614277	0.581940996183722
LOC440563	0.0601620277301113	0.0492980340007843	0.0605545436420224	0.0707169841076181	0	0.045202561927794	0	0	0
RASL12	0	0	0	0	0	0	0	0	0
ANKRD18DP	0	0	0	0	0	0	0	0	0
PGRMC2	4.97414640501224	4.7883665693644	4.86801870777475	4.85777500524037	4.95119256289852	4.93498357542448	4.91298516212716	4.78755808274566	4.92966493870592
PGRMC1	5.48723398646226	5.40814918866364	5.46061865045375	5.34075543745739	5.49003149009773	5.4421920248702	5.44909127474148	5.45670938752979	5.37463798648262
KIAA1024	0.268360229660134	0.192883834854888	0.252294642377864	0.321704738562831	0.300138139172888	0.258776194168396	0.241539726316366	0.159641714426539	0.252924948500528
NSUN5P2	2.53397256517137	2.50130945163209	2.3803409555591	2.3621111842115	2.46716602612615	2.28480143176221	2.43158747355832	2.46389350105105	2.46624607341151
LOC389641	1.60833209506714	1.23036839258957	1.25306924047725	1.55860239154481	1.30881898737691	1.4227219445685	1.47061646202395	1.45581752712496	1.33923789952976
NSUN5P1	2.31148145970767	2.48280813650867	2.15465753197407	2.38190066123553	2.2266654111212	2.25769979822985	2.31785667901627	2.624768401821	2.34355677016914
SEPT5-GP1BB	0.0300919286708564	0.0726098162105349	0.0745657433837863	0.0870095817426893	0.0317525786396732	0.022550894381619	0.0448378630061581	0.0423696373442391	0.109725490570077
TARM1	0	0	0	0	0	0	0	0	0
GRAMD3	4.87258339341026	4.6745676826939	4.76180988218582	4.7244879566219	4.79466647264589	4.80349492224266	4.72245826829499	4.70759459030833	4.7275436287958
SAMD14	0.0744498209353046	0.0906473878305292	0.037953025613483	0.0443805375972571	0	0.0560061705532774	0.0743384126868805	0.070285362499812	0.0924583352686334
SAMD15	0.313931007865803	0.331099723606862	0.526547151946343	0.263942433579774	0.469865513418941	0.408223626895608	0.256012583182645	0.214636133697731	0.313871950948468
SAMD12	0.791415994108139	0.823534478835526	0.969901038015195	0.9225983253978	0.952938016653828	0.884199414131003	0.932463714108632	0.77493636556041	0.853769423423543
SAMD13	0.252312738391575	0.152425835236168	0.350316628869139	0.471475852443973	0.299366438840551	0.316006664611018	0.378359045376744	0.388299459676712	0.227251505370618
SAMD10	1.32895616103107	1.41045804944256	1.63831473818726	1.58356778810727	1.49110873826117	1.45291066117652	1.19189770061101	1.45664660945153	1.42890148652265
SAMD11	0.300168104966725	0.323935584331602	0.301972426370314	0.37362984713415	0.338615069306409	0.230047273829556	0.182324633965695	0.347712291969756	0.254230665054123
TSG1	0	0	0	0	0	0	0	0	0
SPNS3	0	0	0	0	0	0	0	0	0
SNAR-I	0	0	0	0	0	0	0	0	0
PCDH11X	0	0.00497664898994505	0	0.0143382689448573	0.00643333006690189	0.00455736495936496	0	0.02284602492154	0.00761197858631433
PCDH11Y	0.00663184855636621	0	0	0	0.00700097970789452	0.00495977183916862	0	0	0
IGF1R	3.93182947749554	3.89907412495331	4.02013949109254	4.06171978597641	3.91341091460086	3.87614616267884	4.01415674524152	3.93766909258787	3.92916522556626
RAB11FIP2	2.30896647257745	2.19540100267424	2.32840843411928	2.26711131194349	2.31329504338927	2.23729989199327	2.26157029920691	2.20114712071909	2.19308115382096
OR4K5	0	0	0	0	0	0	0	0	0
TEX9	2.01032961520539	1.69825399540118	1.96670376359346	1.79257032973307	1.85185658495646	2.10588730727421	2.15095237244727	2.01866095532815	1.96900845958311
CD3EAP	1.60280919933118	1.75899852014146	1.52102648774334	1.73678900444169	1.50319113089646	1.56533804845973	1.42770929148319	1.51094833821152	1.54082479192794
TEX2	5.60147884219452	5.5331819657952	5.50411721654054	5.55961135753301	5.53943768064875	5.49856011198371	5.58399695336318	5.54880885712124	5.55756928898335
ARHGAP17	3.7919547957264	3.66326830258636	3.72047962326386	3.79606494358922	3.57934239261089	3.68706531706183	3.67168697795661	3.62226356518841	3.72877789262388
STARD8	0.0807127102626424	0.150039802660507	0.120200022725286	0.240041862774656	0.139143864417541	0.109491255052002	0.0674689336735089	0.0512493462358242	0.178664548878346
STARD9	0.436991851151724	0.414279156221387	0.432720020527946	0.449121950108503	0.482190295426156	0.459843715517961	0.502140373173366	0.459632812204378	0.44697481185908
ARHGAP12	3.15084992686863	2.98295491798515	3.02896635537315	2.92302093628258	3.1290379874012	3.08831808489521	3.12764898351391	3.03500899949818	3.18981136550716
ARHGAP10	3.28728056255382	3.18793924502319	3.28871818309131	3.20908865372429	3.16609241001372	3.22581906076374	3.30889682430131	3.20872520484922	3.23181484136731
STARD3	3.25420970013649	3.4751008866662	3.49432593985492	3.35048441545271	3.26823604832006	3.41330405495484	3.41518515179521	3.55152458418342	3.42565034257502
STARD6	0.10332576581302	0.0848935547567428	0	0.121141858670464	0	0	0	0	0
STARD7	5.66202537472538	5.5498177395852	5.62114895675169	5.57376825707647	5.61482919721687	5.59072211082761	5.6245580102178	5.54887246694805	5.56206487905241
ARHGAP18	3.39759216686276	3.31916114705562	3.44992303110172	3.49280693588873	3.48598640432498	3.46495070276289	3.49419832123089	3.44365817306096	3.42733749778913
ARHGAP19	1.75679558834856	1.39611259554499	1.61628780460662	1.62628823821946	1.65443719133758	1.71703157652083	1.78141746728538	1.49458404520663	1.54223863748298
IL7R	2.3172762090926	2.25231691485094	2.26023493523174	2.18307400739508	2.59494582616674	2.28543689840356	2.42933851797409	2.18580406633527	2.39580402002151
PTRHD1	3.79793182651229	4.15869705471331	4.14024016676838	4.01150559067014	4.09443475979514	4.19907771728964	3.94820097382348	4.11999216503822	4.11668035178479
LOC727710	0	0	0.0466454955649814	0	0	0	0	0	0
TDGF1P3	0	0.021235339473841	0	0	0	0	0	0	0
BCDIN3D	1.38184348882136	1.13731308718153	1.11046439810845	1.18213368533692	1.03967416407764	1.31237833123082	1.38047781509663	1.26286005533778	1.37324590374772
LOC100631378	0.0805296165129728	0	0	0	0	0	0	0	0
SND1-IT1	0	0	0	0.0637965478371238	0	0	0	0	0.0341407623369784
RING1	1.97852336284768	2.06585760203714	2.01141254583792	2.07499621319002	1.91306257753204	1.99072452992512	2.00085311549343	2.0252076730889	2.00949455907074
FMR1NB	0	0	0	0	0	0.0510747644148469	0	0	0
MIR4721	0	0	0	0	0	0	0	0	0
ITPRIP	3.82067729949005	3.795155228722	3.88052234161198	3.77284916023978	3.77561460709568	3.80133483771001	3.92406881220877	3.8381985097884	3.86964514413208
DDTL	1.03826946442918	0.969763517136217	0.933000431464607	0.681534922434727	1.1217664986744	1.0091015950371	0.904408662595382	0.974522037085502	0.956549290852747
SETX	3.53820574412316	3.46831075492043	3.62425537521319	3.49100408005092	3.5959540989829	3.51611312849815	3.64102771478314	3.53797283283927	3.56077697026811
FLJ43663	0.399937007076056	0.291038728742927	0.351219826240338	0.302532934039051	0.254265213488851	0.254944049104926	0.365785149234268	0.281077418771786	0.361952221873381
TMPPE	0.717744117862031	0.600354225986079	0.826755469984118	0.70387423884582	0.737675268076985	0.721226999479956	0.770199124039241	0.815233463098461	0.709447861966465
LOC286135	0	0	0	0	0	0.0185705950658669	0	0	0
TIMD4	0	0	0	0	0	0	0	0	0
C4orf43	3.64362418636879	3.45032594315155	3.57323541443837	3.54702947059596	3.67050830339124	3.54421493734291	3.68821943364921	3.52056463873864	3.72119735379197
C4orf42	1.56835839799767	1.6878590336619	1.70015864829034	1.42480924584434	1.69376051421793	1.57728192829287	1.5911897529761	1.70699520190879	1.45559566813307
C4orf40	0	0	0	0	0	0	0	0	0
C4orf47	1.49540504262832	1.45037147967028	1.69535536015697	1.28156381835036	1.74322489596815	1.34981278757316	1.56950383449465	1.58545425769327	1.4691164486401
C4orf46	2.44381689886239	2.30243918614032	2.36374553019886	2.33712379878163	2.55225321173392	2.31218915692057	2.45307102502356	2.37470390351233	2.50074142757904
C4orf45	0	0	0	0.0990717506299289	0.251980720185241	0	0	0	0
C4orf44	0.0419109100943053	0.163900107765273	0.161812304201665	0	0.0871129306001388	0.150766753558002	0	0.0780283438472657	0.15122728169681
C4orf49	1.55995352960797	1.32223164584867	1.45384747898223	1.38116176058565	1.32984560087255	1.19627476736993	1.23765288414897	1.41332234475159	1.3312235411023
C4orf48	1.35032759741241	4.06191098927054	2.74189867881386	2.69709043122742	3.07225535365175	2.96597980838556	1.89939464307464	3.71334115469404	1.71303315459694
SLC6A10P	0.597318540903962	0.504562720119971	0.498817872591366	0.569578827954639	0.585833310569056	0.478139934942271	0.455526384702477	0.592333405180081	0.566323189490232
C15orf59	0.561831625650939	0.377388937332353	0.452809726379628	0.175854476953208	0.25501664235838	0.113870783895176	0.410483041639081	0.427898807744513	0.497699025981291
C15orf58	0.662647301809935	0.618606336775063	0.632444455217139	0.791424303624286	0.791540091440669	0.817667245158926	0.69463083096033	0.663501815806522	0.789585971730816
C15orf57	3.11813286725508	3.13061529792955	3.03882770292534	3.06208364893782	2.97260717078317	3.14878278906758	3.27703522797034	2.89484533776421	3.17578477062767
C15orf56	0.0330389150898279	0.053556686062425	0	0	0	0	0.0329887658319654	0	0.0411732626516745
C15orf55	0	0.0152039133976377	0.0187260583375808	0	0	0	0	0	0.0232115920697814
C15orf54	0	0	0	0	0.0478849260808794	0	0	0.0428304792069357	0.0285321070568304
C15orf53	0	0	0	0	0	0	0	0	0
C15orf52	4.6966444730601	4.64361333877357	4.47249425743686	4.57663027890038	4.51685755307899	4.58164184136061	4.54629699012738	4.7216185176085	4.51848612321304
ERAL1	4.72587937417707	4.79798570739081	4.7023700677414	4.80823752542185	4.71479418879153	4.76707359006733	4.72961632978413	4.84376612929542	4.77935113411251
C15orf50	0	0	0	0	0	0	0	0	0
DDX17	5.68617082980147	5.53669808715262	5.60229806642118	5.5982409799174	5.61966831667411	5.54416515814354	5.65053993807636	5.62184833576616	5.60787933407988
ZNF124	1.22473944206026	1.22595015293356	1.34500712279391	1.21245417078897	1.26134087642957	1.16117856630613	1.31410495381773	1.18491308715954	1.32123011129505
ZNF121	2.63462361552128	2.67625963409585	2.64266497007474	2.61803784580343	2.91703154373432	2.58515804696455	2.77136255389143	2.5830516493842	2.51910311599497
DDX11	2.18506235416249	2.13661129144463	2.1063835617244	1.89574589755866	1.87711325052813	2.02945209352382	2.17536046310006	2.10329421696515	2.09563352664679
DDX18	4.89739948617794	4.73938436609345	4.85772682759858	4.7117537166204	4.87478560951108	4.87095066187672	4.88509559342949	4.68645333038724	4.8647868087294
VWCE	0.1880377041561	0.110429994989299	0.135007379835336	0.113861319643507	0.216211080356335	0.0588308377587593	0.115565528553836	0.177898570574741	0.0734007329240068
ARFIP1	4.21996238294232	4.00299683530839	4.19026719391602	3.97418696989316	4.21278486279614	4.19761193972881	4.20672292738849	4.10215881796392	4.16852338874181
VWC2	0	0.0303363309715525	0	0	0	0	0.037018977032053	0	0
TRIP10	4.55130432494392	4.62520259720188	4.56799010563423	4.54013403807757	4.46185867497582	4.56825156275741	4.5819412113141	4.58116851431622	4.57417383591173
TRIP11	3.32829083022018	3.22983733441334	3.35862487222553	3.23283858247757	3.44229589592633	3.29916752981871	3.39957180901347	3.3064198928471	3.33477792467253
TRIP12	5.66610744160934	5.56465948280894	5.6475943961233	5.61103694920195	5.71766764606244	5.61152228615011	5.70448104502748	5.58268994133178	5.66172594147847
TRIP13	1.92118426979158	2.03704786848088	1.9924465950137	2.03764967691081	1.94561904476289	1.96584702163712	1.94552392727305	1.87823753860528	2.03435455180521
LOC285441	0	0.0205284962124947	0	0.0295754826841608	0	0.0373729147821497	0.121205091664036	0	0
NCLN	5.48519717981237	5.92004372893214	5.80246272899362	5.75914437819454	5.68288986678159	5.70633293952796	5.62681507713461	5.90233268729286	5.5309829518827
DNAL4	3.65758658668104	3.52847163572947	3.4459139768612	3.47954881700331	3.56070307636555	3.6010384861863	3.65175663938563	3.72267373485374	3.65351905025992
DNAL1	1.46043274131896	1.32219123742129	1.40801514141311	1.36678622624547	1.40573687945778	1.24199629577833	1.43167801245324	1.36192912445942	1.40264876372774
MIR4753	0	0	0	0	0	0	0	0	0
MIR4752	0	0	0	0	0	0	0	0	0
MIR4751	0	0	0	0	0	0	0	0	0
MIR4750	0	0.677857747649254	0	0.900568551925235	0.828393295312143	0.631479177197642	1.67841221369524	0.75924705778242	0
MIR4757	0	0	0	0	0	0	0	0	0
MIR4756	0	0	0	0	0	0	0	0	0
MIR4755	0	0	0	0	0	0	0	0	0
MIR4754	0	1.23543286990112	0	0.724681683671849	0	0.869329660992729	0	0	0
LOC100129794	0.256887965184028	0.241020638004781	0.22424868248386	0.135593631827286	0.234350171956908	0.14280971526947	0.322157692592495	0.243338708852311	0.354303220149731
MIR4759	0	0	0	0	0	0	0	0	0
MIR4758	0	0	0	0	0	0	0	0	0
OR2D2	0	0	0	0	0	0	0	0	0
OR2D3	0	0	0	0	0	0	0	0	0
FGFBP3	0.299110778953474	0.322803533892913	0.345480565042194	0.240257462132494	0.216808968403033	0.211447390303075	0.298695972081121	0.124980148350461	0.253321290005881
FGFBP2	0	0	0.0597947197038664	0.0698327022877459	0	0.0446324011615054	0	0	0.0738691993789989
FGFBP1	5.75089164729097	5.57841951166061	5.70283235680358	5.61923926854663	5.69980966913447	5.89798395500757	5.46998715682485	5.48787192153721	5.85996439277843
ARMC10	3.41187594300534	3.42401853752525	3.3017300080637	3.30209818636767	3.40991952863778	3.49043703102325	3.44242475219042	3.29924736243832	3.37699255441954
ARMC12	0	0.0959237574778974	0.0598949258405184	0.136663404397096	0	0.0447075900894218	0.171378432702187	0	0.144374312870221
NME5	2.57013199154202	2.55672627415361	2.61664372911889	2.65659876615448	2.52303037188569	2.50631805885661	2.65348753053173	2.38936088837914	2.67109911436278
NTPCR	4.90324235249657	4.88322937730801	4.75704596423716	4.89628682855659	4.87804710904554	4.95711370977798	4.9553183936022	5.01254289229218	4.94827488107844
CSTF2T	3.65189580898455	3.58370164106424	3.48854365476491	3.62769954936985	3.65776204564632	3.67188017713989	3.65534311896758	3.61285030498613	3.57613405815612
RPL13AP17	0	0	0	0	0	0	0	0	0
TAS1R1	0	0.0205941291394783	0.168777983739265	0	0.0526795278942621	0.0188676382945751	0.0251493693734309	0.0237560305434811	0.0621507158843014
TAS1R3	0.0544632360157016	0.0878866580143038	0.107631562412249	0.0640403981046306	0.0853279688834627	0	0.0274468037439321	0.076424634283996	0.0677498876171605
TAS1R2	0	0	0	0	0	0	0	0	0
LOC284798	0.0210077376852448	0	0	0	0	0.0157307883734329	0.020975717745579	0	0
LOC100289509	0	0.0585615701009046	0	0	0	0	0.0713100261377513	0.0674182575144571	0.0887142068394234
MIR7-3HG	0	0	0	0	0	0	0	0	0
FAM73A	2.84822856976419	2.69815467163636	2.82615627685263	2.74046952686541	2.73088971776525	2.7511541809699	2.86123008698921	2.62040265319602	2.83526470000264
FAM73B	3.17224024556157	3.29685797451854	3.06645231986377	3.16962988601819	3.10304110120699	3.15517266924118	3.12340161055014	3.19788466757477	3.14649089868008
HSBP1	6.15869106838822	6.01445093834766	6.02569164155101	6.02719894275919	6.13519218610803	6.13237605460252	6.12837225734374	6.07372360848098	6.17225703087628
GTF2E1	2.61175516406706	2.59642302867643	2.52875899481653	2.42891373387193	2.67755821496532	2.62191361308133	2.68816411439732	2.57091839210285	2.60189421123637
GTF2E2	4.85688252226403	4.75513042168452	4.77217148220732	4.70837773337766	4.87219014740674	4.80220613500518	4.82573446275128	4.79374328541027	4.79256644350326
ST20-MTHFS	0	0	0	0	0	0	0	0	0
PABPC1L2B	0	0	0	0	0	0	0	0	0
PABPC1L2A	0	0	0	0	0	0	0	0	0
PLEK2	5.14941201274388	5.10143049836491	5.01468805393893	5.07626807300453	5.05069938049372	5.12807577966182	5.13763254561648	5.15432391513486	5.24135689365329
TCTE3	0	0.147421224063755	0.33953410817088	0.302448619522982	0.0970373301241763	0.198825938352968	0.337068356873731	0.582046308344351	0.219971271434043
TCTE1	0.0415917993633532	0	0	0	0	0.0311999339489858	0	0	0
LOC728875	0.922208502777679	0.993895627854132	1.21368160283953	0.90100347242107	0.984552938865883	1.26879984019255	0.968991151761989	1.0175789690323	1.18797278708179
MIR3196	0	0	0	0	0	0	0	0	0
MIR3197	0	0	0	0	0.775640543346249	0	0	0.709890899902689	0
MIR3190	0	0	0	0	0	0	0	0	0
MIR3191	0	0	0	0	0	0	0	0	0
MIR3192	0	0.605846335438273	0.716819583569683	0	0.744131430483272	0	0	0	0
MIR3193	0	0	0	0	0	0	0	0	0
PRIC285	2.20656634883219	2.85449855280522	2.91099839027664	2.58902178514223	2.58315948017818	2.98613320373899	2.6716630187472	2.76261820214751	2.37594937794802
RPS26P11	0.698761673109068	0.725951021757782	0.989646150328439	1.03576010138348	0.555730504165976	0.615671273588107	0.616616617126755	1.00502117880048	0.152178915895394
SNORA5A	0	0	0	0.519442027700661	0.828393295312143	0.631479177197642	0.450794221909704	0.429003688651648	0.939752385109101
SNORA5C	1.65803920656096	1.30250772790223	0.445415248354384	0.509858200425126	0.463999249673654	0.620236620223849	0.780327796021705	1.01161061239928	0.924550252476634
SNORA5B	0.803925475350835	0.686029662395247	0	0.526036191716897	0	0.354719008415684	0.456648414552486	0.434615455140694	0.551939763884355
GCET2	1.340198302739	1.17792814377844	1.27706006940303	1.27795939512255	1.49543868718795	1.32669824985425	1.10241087141933	1.23074041256599	1.18278621922944
FRK	1.54492407863527	1.30268836868636	1.3689342600114	1.27912740377517	1.44083388950897	1.4354712903373	1.47349014053929	1.32106286449514	1.30354398435714
SNORA58	0	0	0	0.317400728177231	0	0	0	0	0.33419655364193
SNORA51	1.31712458362814	0.383413897025125	0.459858574589031	0.526036191716897	1.56980679072316	1.25923180291714	0.456648414552486	0.434615455140694	0
SNORA50	0	0.373476983266252	0	0	1.10195179578914	0	0.445089403144393	0.750539299446884	0
SNORA53	0.479029933661328	0.21504031836437	0.842262471246579	0.550512234986073	0.272488351292831	0	0.258941899649073	0.801137732597048	0.797620635377684
SNORA52	1.83652827635047	1.63188132724521	1.51046547841065	0.519442027700661	1.89335188212496	1.40460753489023	0.793758552698423	1.91472833538319	0.545078259574852
SNORA55	0.781254262056119	0.371073156491836	1.06012902514242	1.18379182622622	0.463999249673654	0.852550954651044	1.05400212689835	0	0.535103611052095
SNORA54	0	0	0	0	0	0	0	0	0
SNORA57	0.411832197005063	1.52999234425693	0.414217072082276	1.35562482866237	2.27407816332029	1.8938583632459	1.9887041759581	1.80385768903167	1.79796278109921
