	KRASGV-8.rpkmlog	KRASGV-2.rpkmlog	KRASGV-3.rpkmlog	KRASGV-6.rpkmlog	KRASGV-9.rpkmlog	KRASGV-4.rpkmlog	KRASGV-5.rpkmlog	KRASGV-7.rpkmlog	KRASGV-1.rpkmlog
ATP8B5P	0.894237524718135	0.835162510652533	0.714775561826077	0.753689267309388	0.580098548892934	0.817355457006396	0.751903934689874	0.870883410677479	0.727359935187453
OR7E91P	0.363889801297673	0.487814764105565	0.30695611796784	0.276475747793565	0.338301980571487	0.480109854475317	0.41687242920573	0.50029428892064	0.562603799574848
IDS	4.90522326820026	4.96027013099878	4.88719139465766	4.8603700414176	4.83429203505354	4.93362324788202	4.9403102849091	4.92850502351582	4.91839644619313
RPL37A	10.1338817253597	10.0846345661971	10.1381976146942	10.1539323229224	10.1612649109942	10.1827160632943	10.1970179755563	10.1525516796306	10.0316578023282
GLIPR1L1	0.126707455191644	0.109990031818747	0	0.0635857594370787	0.0861020634814789	0.13891273347361	0	0.13285273815063	0.15634008940304
GLIPR1L2	0.237050794311545	0.178995950735018	0.224864922304246	0.322446335989401	0.248532922370032	0.270216474960924	0.28507893073299	0.311806195271581	0.226068742277818
TNFAIP8L3	1.93830079965953	1.81223391978726	1.96225629068558	1.59150265820033	1.96057728214078	1.75101444649287	1.97644577195992	1.96892568611061	1.81426570562973
IDE	3.37784383696275	3.24728351584179	3.2273709828359	3.39703564678471	3.32963380697874	3.18025504789793	3.32951125848521	3.30240611489486	3.3745153436942
SORL1	3.02203408581642	2.96205777312777	2.93722647204418	2.84713036359254	2.84837847236455	2.92668206113346	2.92187869549473	2.98834763012769	2.96091896739678
OBP2B	1.44812303791267	1.43971624940784	1.14360008588978	1.29013926442305	1.3225541966938	1.42852970359469	1.1673775142295	1.59363723483534	1.64549161479243
OBP2A	0.769107571783255	0.685019231115351	0.682266057624354	0.646749696100571	0.378752463797647	0.687866763353025	0.805390114348797	0.799060286388043	0.664801137031206
POLD1	2.56097257649573	2.79288609017717	2.75552993554159	2.53576510773119	2.81984503800127	2.83843116176942	2.68023790490696	2.50911439696087	2.68600195410536
POLD2	5.61722644556441	5.75638069602366	5.72887601979867	5.60277519282455	5.7281350474009	5.74777922568032	5.67930229346194	5.62066917672545	5.62271898257928
POLD3	1.90766760142716	2.11415091318624	2.0346533885458	2.11953546481035	2.10130849337437	2.14925927325242	2.0012802035922	2.17850369600615	2.08002928989219
POLD4	5.08947266491267	5.09054530166953	5.05010787235213	5.07339609655364	5.11706784552476	5.12120684567318	5.06154954431701	5.12508837075898	5.1153384743248
DLC1	0.692155716057716	0.568156188356979	0.607263189117695	0.573940677487067	0.573459631255096	0.526710753156023	0.588138028068043	0.538903484188275	0.683109403651058
PI4KAP1	1.31917668231756	1.4720943439997	1.33236613803898	1.41668888240583	1.22636299643119	1.5327018006028	1.14257122964432	1.31764598021346	1.29886524996322
SULT1C2P1	0	0	0	0	0	0	0	0	0
NUB1	4.30096045969642	4.16022492758287	4.20756527224133	4.19198806884088	4.11792954550422	4.1821467873512	4.11802783551959	4.22189173320267	4.2215769755469
HNRNPKP3	0.0660893484958369	0	0.0624990059275618	0	0.0664047945284698	0	0	0	0
C20orf112	1.57684054035174	1.6541867116207	1.54636070245011	1.44226589588063	1.55683177481037	1.59737555859804	1.52522142938024	1.44650679723301	1.50190225373111
PLAC1L	0	0	0	0	0	0	0	0	0
ID4	1.38735266260118	1.30633594226184	1.40300112365073	1.50192674364792	1.34915908894266	1.38064545670133	1.55160818774504	1.4190575803387	1.48401624274232
ID2	3.87569297155999	3.67546470734836	3.77028918770726	3.80247229366579	3.67151786929315	3.81549932911805	3.80642912701749	3.80883617369429	3.84930558700179
ID3	6.65366837899353	6.9015836986344	6.75255514173242	6.61500870629163	6.6596066326235	6.90412831237238	6.68761285116315	6.59585878745316	6.74502181772886
ID1	5.30466403694503	5.51925915214786	5.3600697336979	5.11716208876476	5.22626673419362	5.56716592028831	5.37796863423784	5.11407653738083	5.55485841419485
LOC100302401	0.538828118298079	0.315240317227386	0.420684026161818	0.374443904328977	0.502927645036048	0.238823446429743	0.387857148646288	0.375581403023823	0.267672569441703
FAM18B2	0.932315327151496	0.792933632780201	0.770257560286345	0.919699506784894	0.963280321630657	0.753125207090679	0.954929169571531	0.871504462603107	0.89048872260612
CPAMD8	0.225799587403467	0.196872011686194	0.134094339582343	0.148574373702651	0.161483490193464	0.182917766058511	0.141731315049051	0.14843187033782	0.18231693332265
FAM18B1	4.69089391624741	4.58630466129232	4.62953324791055	4.75855517294665	4.63237405684515	4.49999608339034	4.56848049348636	4.63731437421555	4.6414162981273
LOC339803	2.37625347289866	2.39032158670559	2.45432021842987	2.34520369503051	2.54078477451023	2.30022210486857	2.38322903317269	2.45343546878292	2.51898495804992
BBS7	3.1622874450536	3.01842936832165	3.00092141853588	3.22075793931527	2.94759872270433	2.97834687559965	3.05136501955584	3.0710239496962	3.10059426460833
OPLAH	1.17970257340956	1.51653277897203	1.27720180422863	1.15792004002952	1.18128999603039	1.38248682464487	1.29642749186957	1.18379294622102	1.42863095945568
GLI2	0.00937067339364124	0.0478749089614838	0.0263949942426073	0.0183413341315865	0.0311515268041737	0.027342231516591	0.0432595186455371	0.0196228583698138	0.023254573363158
GLI3	2.81253547342093	2.92847447458066	2.74106778546579	2.78972323349328	2.72432625486637	2.87313185379055	2.8546906285066	2.73543447489312	2.79051365525979
GLI1	0.0518245424798751	0.0448326362241422	0.0489960325114634	0.0508931121173984	0.023375952003504	0.0631512503919344	0.0136289026975028	0.0364980795383454	0.0432065635079755
GLI4	2.13189606660196	2.56156064565655	2.45891160881994	2.24495218620705	2.30408002434227	2.41018316282	2.55676852316025	1.88436056605217	2.48896097825379
ORC6	2.65713236653233	2.5487509908065	2.80245378547753	2.693180632932	2.88965886496299	2.7606323328326	2.64428370424984	2.78229640927886	2.46480911078496
ORC4	2.67562171551535	2.54863559215848	2.64107240364639	2.68527989035292	2.71052495902097	2.54001377385547	2.56383403939309	2.69856095492438	2.61725092147522
ORC5	4.02475785275523	3.95108513397702	4.00347519599345	4.03906563650044	4.07070234784346	3.95168501302211	4.06315468105594	4.07617856327696	4.01956666381311
ORC2	3.50013389997136	3.29543514613923	3.38008658542664	3.46041660542762	3.37320198141823	3.30760410463155	3.34998232845898	3.33986311397701	3.40568504263503
ORC3	3.61878119474292	3.45422801637302	3.48811179245426	3.53689739269259	3.65053739041056	3.51390754763462	3.53786882478608	3.65595139997877	3.65250491949696
ORC1	0.625591368623361	0.700099401698322	0.609618942945738	0.654350298954001	0.724849408687569	0.812340814873419	0.54114749915051	0.553874226295991	0.710463742390865
DMKN	5.46840746918884	5.48975258378995	5.55098996799553	5.50012833210288	5.55467526992628	5.50069836901685	5.37038942030221	5.56915086956995	5.47112220537053
MAGEA10-MAGEA5	0	0	0	0	0	0	0	0	0
MIR194-1	0	0	0	0	0	0	0	0	0
MIR194-2	0	0	0	0	0	0	0	0	0
GSTK1	5.82879484729152	5.93480398459689	5.89684314968163	5.98746266325958	5.94246350480002	5.93389758053263	5.88081417067488	5.91175270855015	5.88888862192876
NR0B2	0	0	0	0	0.0331577617220673	0.0716917967600043	0	0	0.080921534520779
NR0B1	0	0.0676831581641934	0.0374307384933788	0.0388860353951036	0.052815095529136	0	0.0309236232213642	0	0
C2CD3	2.18456317334037	2.18421344348803	2.22261418009807	2.21827264893917	2.11292066037644	2.08995716457741	2.20239529966461	2.140338909821	2.13644630242963
C2CD2	3.13369558467534	3.07946165917616	3.15680831967864	3.07844551124164	3.0670584343569	3.05585081511406	2.97874307879476	3.11720032901443	3.09736028914984
CCDC75	2.37179248502608	2.1643137567767	2.24646192802805	2.27018853880605	2.30038330861065	2.13751787858512	2.23739569896496	2.34847590564406	2.32917650543401
OSGEP	2.89398312160337	2.91819406193018	2.93842739070193	3.0487323173111	2.94675109061173	2.98801325975614	2.92072444249794	2.90748730554426	2.79367874343135
LOC100505666	0.253624079193324	0.142301607444647	0.240655288247073	0.03363136362178	0.174736063018075	0.255783478857368	0.104089867834523	0.295370779410024	0.238452269421222
CELA2A	0	0	0	0	0	0	0	0.0709102587075382	0
PPP1R14D	0	0	0	0.0698425375301738	0.139529959053015	0	0.0556625619867554	0.145590041192076	0
BAK1	5.27850056729198	5.28333214161144	5.35248362147394	5.22235498653762	5.34348002930946	5.32536334844613	5.23788704251358	5.32703563388669	5.26428270956848
SBSN	3.27231932174684	3.70452358881824	3.5890526172646	2.83327684172671	3.0973737131753	3.44787049242733	3.29805332972939	3.37598400302342	3.55164226497984
CSN2	0	0	0	0	0	0	0	0	0
CSN3	0	0	0	0	0	0	0	0	0
KIAA1274	0.558806232100855	0.568726584292707	0.477243806123445	0.512466629791651	0.53876051092346	0.574305494573834	0.537007700491041	0.552508282515408	0.620722455601857
KIAA1279	4.67577018322624	4.60128670491398	4.69296350560051	4.75753797127512	4.76338656079656	4.64716771873061	4.67950157282003	4.65032446797776	4.74658174203707
AGT	0.309480118622263	0.372916139170699	0.331432806739544	0.284640995552144	0.242674940542078	0.447626023803645	0.370402425695073	0.193660406675373	0.392338473864408
RNU5F-1	0	0	0.658667894784647	0	0	0	0	0	0
CNTFR	0.37019878718906	0.606848161439886	0.459398362536875	0.474819528285673	0.432907948969557	0.561170515439445	0.423972427111766	0.457594294240873	0.554775693880856
TACR3	0	0	0	0	0	0	0	0	0
TACR2	0.17351208483936	0.130316423236607	0.186437387969948	0.0998918601500585	0.0856349466624634	0.129361538607802	0.11807122183553	0.157179309937434	0.145650060867294
TACR1	0.0126891820287736	0	0.0238766509030006	0	0.00851309561371032	0.00932512156121911	0	0.0133304291016131	0.0417650961817063
SERBP1	5.66867834871106	5.55909174390347	5.63948570846851	5.6927197097319	5.64371332555555	5.58226433931673	5.61762700122359	5.63375773557289	5.67514260372601
PIK3CB	2.80963693647762	2.70268710914132	2.67751550167687	2.78538370661222	2.77440240647891	2.78088301747523	2.81260788801192	2.86671339090617	2.91881642574387
KIAA0586	2.01442171582329	1.98506117746737	2.01513781147722	2.1219164509926	2.07605723971862	1.97977661528682	2.16599486712232	2.05879682051903	2.13597698071254
FAM71E1	1.00591499168434	1.18525243692115	1.06231937631161	1.09164653213736	1.1572003634094	1.35581423843027	1.12260117058361	1.04222596208362	0.946976485878612
FAM71E2	0.0198553665515295	0	0	0	0	0.0290558159419028	0	0.0208561473548245	0
OSTalpha	0.710729711642086	0.702999611918733	0.6792364952344	0.646590475339882	0.572813621725851	0.485992188688374	0.669067305589205	0.766219969870491	0.704844265399257
BARX2	1.43161156033735	1.37525882196956	1.52916017864809	1.2162007551224	1.29567622014309	1.41545682316206	1.31987771081433	1.46332288264197	1.35400327330425
TMEM56	0.288072472746029	0.199552213059968	0.217048335040044	0.232387626324557	0.214617603113915	0.211286535517222	0.217233810204351	0.133250134203279	0.140199577977253
CABYR	1.33730868130566	1.28099817386799	1.43607144701511	1.44265906706423	1.32728746930992	1.38556037645361	1.39151037179282	1.18377744993213	1.40925586068739
BARX1	0.0423130170117083	0.206782834495289	0.0789139264772293	0.121223911143208	0.163028956532325	0.258971887644381	0.216861544924714	0.248106382663916	0.103288124144912
SH2B2	0.432249561275653	0.733990741868692	0.85906495167583	0.753512139439433	0.643087016113762	0.837026213407184	0.875023383583816	0.710399274804388	0.7295956413303
SH2B3	2.27348536466515	2.43881798394728	2.35914038768156	2.23777497466005	2.38702876288862	2.39952622139543	2.42673256438093	2.24169221583907	2.33403837981608
C19orf18	0.74407426606049	0.771656960993147	0.899245876140036	0.851623212356744	0.718876859170346	0.85906742087761	0.711954807249872	0.815425829230858	0.566417414053456
C19orf12	2.43792297962554	2.46811188366247	2.50178037408021	2.46728482757353	2.59227861123754	2.48529652103013	2.47341278385273	2.44523079794143	2.47623808374085
C19orf10	6.11793474163954	6.24464554919665	6.18639149043661	6.20237916487266	6.1714728952756	6.22876763480787	6.15811349087587	6.12506533288813	6.24001314037642
LOC100506668	2.81194936807642	2.75252032975211	2.73683542562831	2.91236177424623	2.78085632153213	2.67659169969775	2.8056959094849	2.78414489295134	2.78956247443181
MIR19B2	0	0	0	0	0	0	0	0	0
MIR19B1	0	0	0	0	0	0	0	0	0
ADAMTS9-AS2	0.0282831209363742	0	0	0.0277707244765427	0.0745766052956349	0.0208146220144908	0.022066913927949	0.058809395400183	0.0235478998288206
SRRT	5.11262350905643	5.17429773669447	5.1496874429894	5.10676170875524	5.11883873572213	5.15345536158836	5.09210900999702	5.10224928516561	5.0498602088119
TSPO2	0.11703128368331	0.0516662325163217	0.0564519133433351	0	0.0402675850394278	0.0440626813713511	0.0466912220853891	0	0.0497965566894701
PGLYRP3	1.23495724627801	1.55929049658242	1.29641624127795	1.30838778750712	1.00552243197526	1.52454893115171	1.17559651107777	1.51455949290473	1.57006253227932
PGLYRP2	0	0	0	0	0	0	0	0	0
PGLYRP1	0.245293588387626	0	0.121045924438873	0.0641737108869587	0.0868920233245638	0.184014538216317	0.148239332663269	0.134052106666946	0.054518987803748
FIZ1	1.98246875426402	2.18554049148924	2.08475703563342	2.01585749857941	2.09289930207459	2.09156887414193	2.277145670532	1.921398941482	2.09311919279683
SYCE1L	0.851786221593417	1.35758316981446	1.0652900422974	1.02637058758933	1.21043822205452	1.50890241499552	1.26882263057642	0.754495353690994	1.39530857471132
PGLYRP4	1.82814161727999	1.65981018068068	1.7205223685776	1.50724457306093	1.52107332233655	1.641385265643	1.66594689813634	1.83961757456878	1.63237960837189
RGS22	0	0	0	0	0	0	0	0	0
RGS21	0	0	0	0	0	0	0	0	0
RGS20	2.59180369485713	2.4562831049358	2.45853049465543	2.53733305449428	2.70500447264348	2.62731411326977	2.53062288095872	2.73671987945852	2.62783573600792
FAM86C2P	1.6703567842527	1.77239770697951	1.56057100505674	1.63059959411644	1.73151288451835	1.61945533435645	1.59144751789834	1.89437326262117	1.792986891164
PIPSL	3.97762621700856	3.98725610445612	3.96725272717523	3.92355600461841	3.94112544164378	3.9935275141947	4.01195588324006	4.05852277729863	3.94209160421031
LOC100133267	0	0	0	0	0	0	0	0	0
UTS2	0	0	0	0	0	0	0	0	0
FAM108C1	4.05530183976888	3.95423419516388	3.98284042934114	4.10756180991994	4.04777896854028	3.91812109151397	4.03518978341134	4.01274202606242	4.00346978940805
ALKBH6	3.46242280342681	3.66987408329654	3.65518528371508	3.43822586300887	3.60414487395113	3.66657338640244	3.62680543553668	3.39717832265522	3.59342016370804
PLB1	0.537358935070117	0.548890139900809	0.629380430894108	0.61037298479032	0.55923090559628	0.498285869162183	0.663018867218409	0.585990143793502	0.546039256689214
SASH3	0	0	0	0	0	0	0	0	0
SASH1	2.54613059046446	2.43284974753731	2.37825103151523	2.52127165548018	2.37776925614427	2.48191484045675	2.42850094466481	2.45237291414159	2.39674925103627
ALKBH5	5.28658778108689	5.4426035935025	5.3689797170738	5.38517333313655	5.34567593572192	5.42776649284481	5.41050462305211	5.25684859729434	5.45583924096053
CYB5A	4.51412586411135	4.40469486200798	4.45146214579189	4.37101208829467	4.54329255442941	4.4884765951977	4.34210875619705	4.35504261449686	4.46298516806585
CYB5B	4.70318796818291	4.66810712636394	4.80499458807987	4.80506261143971	4.8382296371749	4.67746404159763	4.76893748458975	4.79011312524734	4.69688908390878
VPS54	3.22654860892814	3.0972465230147	3.0515788629453	3.26430953290262	3.15647462271186	2.95320497031164	3.06497360685844	3.13341524160831	3.18532682625422
PCK2	3.23469335109085	3.37151729485918	3.09984125828649	3.0322044234652	2.90668188106748	3.31627526772989	3.10534203206926	3.32752082934736	3.37525540575067
PCK1	0	0	0	0	0	0	0	0	0.0195669780044735
OR10K2	0	0	0	0	0	0	0	0	0
OR10K1	0	0	0	0	0	0	0	0	0
MTMR9LP	0.179969440180453	0.316945191204694	0.302223336493444	0.246503064514962	0.220697124615321	0.188171495966569	0.217282302409702	0.26235587714547	0.324719829331809
ESRP2	4.22028392205237	4.35898182759852	4.41186900628339	4.30606921657199	4.4509394371776	4.39849477136019	4.34833376850259	4.29053621401873	4.361021949151
ESRP1	5.56022570515867	5.52439615399879	5.50558362028819	5.61005805878793	5.54460420565917	5.4991429582073	5.59036185410268	5.57118268440218	5.56574549209238
ZMPSTE24	5.63141799974829	5.46580812292635	5.54462341849315	5.73928098626629	5.5557988096142	5.46422061544971	5.51396575427924	5.65382537495936	5.63538661160786
MRPL36	5.52266963977277	5.54890181626039	5.64549384293763	5.63408750781304	5.74293875377569	5.57814268941816	5.51019181164993	5.56295615035027	5.36621719602814
MRPL37	5.52455045134957	5.63866643343587	5.55850139522104	5.64628142492852	5.59227846618419	5.64552203383089	5.61547212036482	5.49900499742741	5.59380371621568
MRPL34	4.86821134659517	5.06190299744536	5.07506243947387	4.91702089431493	5.09261206984625	5.12306202832217	4.8557381774888	4.85372918760344	5.02294535437463
MRPL35	4.05312720344287	3.85769538088326	3.87798364080775	4.11125115156934	3.97014797172806	3.92589063584455	3.93667609815549	4.00812192847961	3.95271254511156
MRPL32	5.53436468213964	5.56382159726412	5.69660197482055	5.70640837843074	5.62255267434799	5.51357486699023	5.55239637993338	5.65279114796129	5.55442421087298
MRPL33	6.20733350919292	5.86770671987351	5.97194789612354	6.28833952525729	6.09050166953268	5.84717511463878	5.96933410614827	6.12715792584973	5.93792785055802
MRPL30	4.04529258906606	3.99587673603533	4.11214350645183	4.14851998434973	4.16963833704174	4.03217526315985	4.06060490054326	4.11336170372655	4.01971619683406
CLEC17A	0	0	0.0275357497266994	0	0.0195850277397698	0	0	0.0605675160809417	0.0242607424139302
MRPL38	4.43752361434364	4.56647051170627	4.5761597890701	4.30784540365743	4.48830993531167	4.5539530667225	4.39189559016579	4.43489003784815	4.44700293961347
CYYR1	2.47766849885554	2.37945733312686	2.33117249669951	2.49597049264448	2.38216725622921	2.48151178153767	2.33588324154988	2.31442112130584	2.49063026744948
FAM92B	0	0.0567671875939675	0	0	0	0	0	0	0
THOC3	3.47070657897966	3.76756117193318	3.66579108731863	3.60936245481655	3.60910059998851	3.78164303233764	3.79372239485855	3.49425674292664	3.84780349777125
THOC2	3.48717582654606	3.33518514119495	3.37046463560589	3.45178558760622	3.41204314913089	3.28617891612867	3.44520383432172	3.44046903167917	3.42727197991668
THOC1	3.40202979233324	3.21652076317132	3.28173063215402	3.43081350789049	3.23982888982327	3.23029522603415	3.22625766163642	3.27166750839837	3.35547053932265
THOC7	5.84202636523357	5.67772417099731	5.81400236345583	5.83986541495111	5.8758302793597	5.79297575189387	5.87640287215199	5.91884987340528	5.82957622814729
THOC6	2.60746872207882	2.60085863125685	2.59604210696175	2.5925517412525	2.80165870254595	2.78297609297398	2.6764762296758	2.36325129247163	2.65967066888858
THOC5	4.19360116704676	4.16667555319537	4.19184127641618	4.23981021764535	4.19856130006653	4.1519136031787	4.21968479896373	4.21491426928528	4.15065290850089
MIR128-1	0	0	0	0	0	0	0	0	0
MIR128-2	0	0	0	0	0	0	0	0	0
SYS1-DBNDD2	0	0	0	0	0	0	0	0	0
FLJ42709	0.193186425663254	0.233541269796059	0.24512011661991	0.306740172566265	0.301468459812807	0.275427363918135	0.226834714532491	0.172215858283788	0.23329499777469
RNF103	2.93500385620828	2.80235019234687	2.871735199947	2.94409673480342	2.82313547715285	2.78710805938219	2.87732995642504	2.92312754652535	2.92689747037804
NUP88	4.12446138499473	4.08653507887218	4.14549620397726	4.2648036302291	4.17998341248946	4.03937229490669	4.18187018290196	4.12435957009494	4.19230405333969
RECQL4	1.62863133647477	1.77146831664854	1.73353430102942	1.60529416351551	1.684682458076	1.77321362339327	1.68427155032873	1.51517110104418	1.69540017860474
SAA4	0.26181980487281	0.0803049350635475	0	0	0	0	0.0726409229923145	0	0
NUP85	4.05920150290649	3.95831510776829	4.06969034819552	4.02922110758424	4.02049268204866	3.97753584029167	3.96686727135366	4.02169112007068	4.04163234842904
SAA1	4.75470467202327	4.62148233096505	4.63314342557793	4.52776357779779	4.69374121072323	4.52952502945728	4.55280912725627	4.51777232306863	4.55969988283454
YTHDF3	4.54534728127416	4.46816615739311	4.45970909794772	4.63016993093568	4.4919688040918	4.44888780633708	4.53997152721455	4.52813558269957	4.50912016219541
YTHDF2	5.29456118613843	5.269350484086	5.23999624762465	5.39710601247367	5.26640165772571	5.34744147043876	5.35724089430144	5.3002937888305	5.31754404339169
YTHDF1	4.4241008794552	4.46551236012429	4.43892864893508	4.48703338012866	4.43292861216004	4.45535818687578	4.37408946797804	4.38025258520707	4.48243622345338
ZNF679	0	0	0	0	0	0	0	0	0
GTSF1	0	0	0	0	0	0	0	0	0
FLJ14186	0.516309466538461	0.70669073745644	0.474163189773561	0.562031972039348	0.392641724456573	0.549610475441912	0.52798004751858	0.603574577555162	0.630319750148247
NLK	2.6521781287715	2.58567571077414	2.65239521127381	2.69942870324564	2.6427373941236	2.67171860928828	2.54200800211343	2.64761875413079	2.55859106750825
NLN	2.74173733764311	2.76957178969534	2.73690566784394	2.78338972843334	2.74221037004775	2.73791363287267	2.79730753556622	2.79606936515459	2.84664270566845
SEPN1	4.16864072998507	4.30518114352313	4.2408409691969	4.28040811537619	4.24180914924159	4.42886302430004	4.35202562466629	4.22221366035025	4.20834030423369
PHLDB1	4.52675406133573	4.59863061895545	4.59864006564023	4.60961818838109	4.54436638113797	4.55862042702057	4.43064369151783	4.49513910247826	4.50650831618285
PHLDB2	4.72233375410492	4.62369550334838	4.70045885817201	4.79579383959978	4.70905948530541	4.58541422607289	4.69141326168397	4.65070965551544	4.69376876683038
PHLDB3	2.41733498013235	2.54038950769229	2.37420682167044	2.26083227021169	2.3956452136356	2.45624572493993	2.36151123783047	2.31759266009651	2.44198168714526
RSL24D1	5.67097693651445	5.53298407373431	5.57149243036654	5.73919741066526	5.55520448477822	5.56551998274913	5.48711511568817	5.65808093680769	5.62826114234111
LOC100286844	0.156103092205803	0.0523892020919544	0.147866639640239	0.0977650274509804	0.0408333017916377	0.0592722198542368	0.0780677709826136	0.163595064230116	0.0832005318189881
LOC157627	0	0	0	0	0	0	0	0	0
CG030	0.0636433680550332	0.0658566024822393	0.0364103038835804	0.0867666944863843	0.059771299713016	0.0283762329704403	0.0692324048037389	0.0404504576447223	0.0320914760261144
MTMR14	3.64122232371598	3.53205643090304	3.55552173713837	3.54860038081443	3.56093714906416	3.63071863577155	3.62398365654441	3.55989807613503	3.56995639579483
MTMR12	3.22377457732995	3.12921967611225	3.14912358655926	3.20132552279637	3.06848298309924	3.1703019235952	3.16528449513567	3.20627933970372	3.18257577498914
MTMR11	2.04052642337849	2.08145633111536	2.03340669915817	2.12902988889752	2.05612715738949	2.10407665523976	1.94817389617558	2.12075632095394	1.88683479411071
MTMR10	2.646996461	2.54447762626761	2.56175439195937	2.74599301490731	2.62252821330842	2.54015521432644	2.70572268625642	2.56874165046225	2.62432238487569
PTCHD4	0.807177275793164	0.75801804258452	0.758788511546612	0.641931393767736	0.682609414442871	0.728299176239529	0.745535715299772	0.63698533341572	0.698865032066775
PTCHD3	0.0249555893737151	0.0428056549233783	0	0.07229467749674	0.0659254975418752	0.0543940918287629	0.0194657958547616	0.0262111129363291	0.0614440190327842
PTCHD2	0.0121535987953978	0.0312567748122573	0.0114816261208245	0.0119322067811741	0.00815327818451791	0	0.00947076637549597	0.0254237937641404	0
PTCHD1	0	0	0.0113151873863958	0.023423451780513	0.0160254042456357	0.0088015102752436	0	0.0250569953195586	0.0099627293999694
BBX	4.12581823789097	4.04319888501911	3.96939970914486	4.11578582500686	4.00634585714785	4.01881381285263	4.11511311336242	4.16086223015858	4.09721148509779
METAP1D	1.80803325469988	1.50399987865952	1.69018777177906	1.57337499599584	1.52997354628149	1.72274192048498	1.79181163784853	1.72084462893443	1.84048786472907
TCEB3	4.32374261799824	4.25586574130685	4.36663325866543	4.34707884277334	4.33896963827073	4.32491580789411	4.30991708228804	4.34254089628877	4.33495299068495
TCEB2	6.45163766707307	6.40111137056132	6.48581654933393	6.48147496606661	6.4862284971603	6.39800261705141	6.45823126717932	6.42581047810464	6.33247865589031
TCEB1	4.45160760730982	4.44065458707754	4.6006377743867	4.68678014282729	4.5451248021383	4.45740190918219	4.54130073049923	4.48696651895795	4.58624398328053
CEP57L1	1.32921047498564	1.47802499868672	1.42479762244828	1.50345773982107	1.47908485300385	1.52355894369406	1.55788881381745	1.58942824807369	1.57574107813841
C20orf197	0.0458496962464037	0.0396528426329085	0.0854205793308178	0.0670197862384361	0.0907143916808455	0.0337965890821327	0.121663123303254	0.0481390128166978	0.0569452819221485
C20orf196	1.42242745738253	1.33115023817115	1.0071685686308	1.20926713459639	1.31260290826982	1.06576022677059	1.36502194610927	1.56867210536729	1.49026257441868
C20orf195	0.212644063833392	0.228125737625515	0.247919050515809	0.159537283527032	0.4566657163752	0.232485178996789	0.318781958245796	0.322284590074216	0.299839465016614
C20orf194	2.44622786119222	2.26682220989173	2.38598253901148	2.35905147501668	2.41252890271816	2.42931671396607	2.38813275625469	2.33683183264528	2.29291262685006
PHOSPHO2-KLHL23	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	0	0
POR	4.3922086685159	4.51465182084435	4.45322096382273	4.34364816398128	4.35997160683268	4.47813910262538	4.40601639278619	4.21875154342218	4.37285112343807
KRTAP6-2	0	0	0	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0	0	0	0
ST3GAL3	2.21312385481015	2.32438986182779	2.2190790075511	2.05788158404099	2.14580138070358	2.30398067806082	2.20672931687958	2.19392439212469	2.22231550206697
ST3GAL2	2.0047969045597	2.06423162808459	2.16736768263955	2.06083736554058	2.06376805247146	2.1952643017363	1.95260189451603	2.02962281093159	1.92961951956624
ST3GAL1	2.45581940824373	2.51273390337789	2.45633806778266	2.43241800116518	2.42957444964869	2.42258395680471	2.44843023139698	2.51450296898875	2.37770803150102
ST3GAL6	1.39065774892621	1.18427299544058	1.37386054850915	1.25430339376732	1.31952657044873	1.30386949553419	1.20911756696467	1.33757121693854	1.38451549237756
ST3GAL5	3.96468215932484	3.77816941152777	3.92212912485928	3.94806035223436	4.04538191351248	3.86755190112732	3.86999083919761	3.98928634102699	3.95956946521828
ST3GAL4	3.83370480979805	3.86236187550543	3.87896117777636	3.86065724621613	3.81334578801691	3.85981616131009	3.82514536947779	3.79407714423731	3.80339858957419
CEP135	1.41823410726595	1.32799717875509	1.40774016692396	1.40578805642791	1.36103852259319	1.34908503201917	1.34389782453337	1.37518331009909	1.28806026575207
BCKDHB	2.43207448605796	2.26746456163814	2.41776439774397	2.5201021978949	2.41859883621846	2.42490634694116	2.39130549155269	2.39788207992415	2.42907447063046
BCKDHA	3.57777264755016	3.76960892349962	3.70048642013385	3.70149677960973	3.62763414772283	3.72356683337572	3.51034132353212	3.65238938690896	3.53378381051023
WIPF3	0.288524892971229	0.337812575849569	0.309144698206549	0.271415676198415	0.293962886048065	0.27374055157492	0.219279450823282	0.180060944863477	0.316565826520629
WIPF2	3.79799952612628	3.777313857114	3.75268807210296	3.74490324182646	3.77636305659599	3.80472648567797	3.81467165495719	3.8050533302463	3.73370548027715
WIPF1	0.189598442305267	0.22611776677736	0.234950925228119	0.265700894185394	0.21015628164929	0.194501241312705	0.241518371866249	0.198590364109247	0.275164669593728
MON1A	3.19055090634532	3.37926643562075	3.36769795913195	3.0833866539187	3.28280589155728	3.26886705991171	3.21008701226143	3.12283091924822	3.38595114665453
MON1B	3.76117355548968	3.85040890539166	3.81963527018289	3.69488765728039	3.74434339796863	3.76045732221433	3.71378617967161	3.73800090230838	3.69057689121183
MSH5-SAPCD1	0.00256826250985589	0.00221662838777003	0.00242581726977428	0.00252132589976328	0	0.00376879515236398	0.00798288443200834	0.0107639591920833	0.00426700953751984
SNORD114-22	0	0	0	0	0	0	0	0	0
SNORD114-23	0	0	0	0	0	0	0	0	0
